wikidata_id,item_title,country
Q909044,Nagoya Broadcasting Network,
Q586636,Nagra,
Q3335194,Naim Audio,
Q1963952,Nakamichi,
Q17082362,Naked Juice,
Q6960507,Naked Wines,
Q3179765,Nakhchivan Automobile Plant,
Q1964041,Nakheel Properties,
Q6960733,Nakumatt,
Q827995,Nalco Holding Company,United States of America
Q6961181,Nama Chemicals,
Q2052419,Namesys,United States of America
Q1964355,Nammo,Norway
Q3472954,Nando's,
Q1584295,Nanjing Automobile,
Q711934,Nankang Rubber Tire,
Q19604460,NanoFlowcell,
Q6963965,NanoRacks,United States of America
Q6963969,NanoString Technologies,United States of America
Q3870163,Nanoparticle tracking analysis,
Q6964149,Nanosolar,
Q17109641,Nantucket Nectars,
Q1965067,Napster,
Q6966165,Narragansett Brewing Company,
Q647506,Narus,
Q1132158,Nasdaq Nordic,
Q1472929,"Nasdaq, Inc.",
Q1081459,Nash Motors,United States of America
Q176629,Nash-Kelvinator Corporation,
Q6966903,Nashua Corporation,United States of America
Q1965898,Naspers,
Q1324434,Nasr,
Q16923613,Nassa Group,
Q6967746,Nasty Gal,United States of America
Q6967881,Nat Sherman,
Q30643159,NatWest Holdings,
Q6968762,Natera,
Q6970049,Nation Media Group,
Q490382,National Agricultural Cooperative Federation,
Q6970221,National Agricultural Cooperative Marketing Federation of India,
Q3635746,National Aluminium Company,
Q645615,National Association of Underwater Instructors,United States of America
Q6970842,National Automotive Parts Association,
Q6970885,National Bank of Abu Dhabi,
Q6970886,National Bank of Bahrain,Bahrain
Q634298,National Bank of Canada,Canada
Q4119563,National Bank of Egypt,
Q4045072,National Bank of Kuwait,
Q2413030,National Bank of New Zealand,Australia
Q2883425,National Bank of Pakistan,
Q15109910,National Beverage,
Q6971143,National Buildings Construction Corporation Limited,
Q6971495,National CineMedia,
Q6971501,National Citizen Service,
Q4045073,National City Corp.,United States of America
Q6971506,National City Lines,United States of America
Q1518238,National Commercial Bank,
Q6971712,National Commodity and Derivatives Exchange,
Q1967007,National Computing Centre,
Q6972090,National Dairy Development Board,India
Q17011990,National Development Complex,Pakistan
Q10594777,National Electric Vehicle Sweden,
Q392307,National Entertainment Collectibles Association,
Q60188,National Express Group,
Q6972613,National Fertilizers,
Q6972725,National Foods,
Q6972726,National Foods Limited,
Q6972823,National Futures Association,
Q6972887,National Geographic Image Collection,
Q28197109,National Grid Corporation of the Philippines,
Q1465461,National Grid plc,United Kingdom
Q6973427,National Housing Bank,
Q943364,National ICT Australia,Australia
Q6973568,National Institute for Discovery Science,
Q1544413,National Instruments,United States of America
Q6973776,National Insurance Company Limited,
Q3869538,National Investigations Committee On Aerial Phenomena,United States of America
Q593733,National Iranian Oil Company,Iran
Q747391,National Iranian Petrochemical Company,Iran
Q5963239,National Iranian South Oil Company,
Q6973855,National Iranian Tanker Company,Iran
Q6974184,National Life Group,United States of America
Q6974206,National Logistics Cell,
Q6974262,National Marrow Donor Program,United States of America
Q952281,National Mineral Development Corporation,
Q1967537,National Oil Corporation,Libya
Q1817417,National Oilwell Varco,United States of America
Q6974841,National Payments Corporation of India,
Q6974864,National Pension Service,South Korea
Q3336926,National Power,
Q6975021,National Power Corporation,United States of America
Q6975043,National Presto Industries,United States of America
Q3336928,National Provincial Bank,
Q744450,National Railway Equipment Company,
Q6978225,National Safety Council,United States of America
Q2721407,National Securities Depository Limited,
Q432492,National Semiconductor,United States of America
Q6978468,National Small Industries Corporation,
Q6978490,National Social Security Fund,Uganda
Q6972761,National Speech and Debate Association,United States of America
Q6978703,National Steel and Shipbuilding Company,
Q3336947,National String Instrument Corporation,United States of America
Q6978769,National Supermarkets,United States of America
Q6978891,National Telefilm Associates,
Q17012112,National Testing Service,
Q6979057,National UFO Reporting Center,United States of America
Q6979062,National Underclassmen Combine,
Q6979352,National Water and Sewerage Corporation,Uganda
Q2740021,National Westminster Bank,
Q1068680,National Wrestling Alliance,United States of America
Q1834291,Nationale-Nederlanden,
Q3337010,NationsBank,United States of America
Q23807959,Nationstar Mortgage,
Q846735,Nationwide Building Society,United Kingdom
Q6979886,Nationwide Mutual Insurance Company,United States of America
Q652569,Native Instruments,Germany
Q6980434,Natural Balance Pet Foods,
Q16935507,Nature Republic,
Q3873359,Natuzzi,
Q637322,Nauru Phosphate Corporation,Nauru
Q6981479,Nautica,United States of America
Q1972087,Nautilus Minerals,
Q3337196,"Nautilus, Inc.",
Q978285,Nav Canada,Canada
Q1227511,Naval Group,France
Q1154544,Navel,
Q489247,Naver Corporation,
Q16966492,Navico,
Q19903490,Navient,United States of America
Q6982423,Navigant Consulting,
Q1647785,Navigenics,United States of America
Q571036,Navigon,Germany
Q29739,Navistar International,
Q3337323,Navitaire,
Q1972420,Navteq,United States of America
Q6982632,Navy Federal Credit Union,United States of America
Q15983265,NayaTel,
Q1972567,Naza,
Q17054131,Naza Automotive Manufacturing,
Q308993,"NeXT Computer, Inc.",United States of America
Q6984198,Neal Street Productions,
Q6984027,Neal's Yard Remedies,
Q6984522,Neato Robotics,
Q6984718,Nebraska Furniture Mart,
Q6985383,Necco,United States of America
Q552149,Neckar,Germany
Q167158,NedCar,Netherlands
Q2751701,Nedbank,
Q12063654,Nederlander Organization,
Q23076,Nederlandse Spoorwegen,Netherlands
Q1974026,Nedlloyd,
Q1974063,Needham & Company,
Q6986867,Neemrana Hotels,
Q4318103,Neftekamsk Automotive Plant,
Q6987076,Nega Network,South Korea
Q6987645,Negros Navigation,
Q6987999,NeighborCity,United States of America
Q3337850,Neilson Dairy,Canada
Q743497,Neiman Marcus,United States of America
Q6990264,Nelnet,
Q17042612,Nelsonic Industries,United States of America
Q21010157,Nemak,
Q666476,Nemetschek,Germany
Q3338188,Neolane,
Q15995345,Neon Alley,
Q326013,Neoplan,Germany
Q6993698,Neoplan USA,
Q1977631,Neopost,
Q6994296,Neoware,United States of America
Q795348,Neowiz,
Q1546843,Nepal Railways,
Q3338265,Nepal Telecom,Nepal
Q3123254,Nepal Television,Nepal
Q6995971,Nerd Corps Entertainment,Canada
Q18151749,Nerdist Industries,United States of America
Q17093953,Nerdist News,
Q1891883,Nerf,
Q705891,Nero AG,Germany
Q23924629,Nervana Systems,
Q301301,Nespresso,
Q2119882,Nest Labs,
Q17146966,Nest Seekers International,
Q616376,Neste,Finland
Q160746,Nestlé,Switzerland
Q542376,Nestlé Purina PetCare,Germany
Q1137986,Net Applications,
Q10336417,Net2Phone,
Q17071186,Net4,
Q727883,NetApp,United States of America
Q6998179,NetBank,
Q196259,NetEase,People's Republic of China
Q17082960,NetIQ,
Q6998317,NetScout Systems,
Q4045248,NetSuite,United States of America
Q3338500,NetZero,
Q2911708,Netafim,
Q20149838,Netatmo,France
Q4045242,Netcracker Technology,United States of America
Q681027,Netcraft,
Q1978592,Neteller,
Q3874960,Netezza,
Q979690,Netgear,
Q16765325,Netherlands Development Finance Company,
Q210057,Netscape,United States of America
Q17082991,"Netskope, Inc",United States of America
Q552652,Netto,
Q879858,Netto Marken-Discount,Germany
Q18162020,Netto UK,United Kingdom
Q7000831,Network For Teaching Entrepreneurship,United States of America
Q2467284,Network Solutions,United States of America
Q7000932,Network TwentyOne,
Q16259501,Network for Electronic Transfers,
Q7001355,NeuLion,
Q1851010,Neuberger Berman,United States of America
Q24204424,NeueHouse,
Q29043471,Neuralink,
Q3875063,Neuros Technology,United States of America
Q1579888,Neusoft,People's Republic of China
Q7002903,Neustar,
Q1757557,Neutrik,
Q2451589,Neutrogena,
Q599359,Neve Electronics,
Q17114220,Neverware,
Q7005027,Nevsun Resources,
Q742988,New Balance,United States of America
Q4956490,New Century Financial Corporation,
Q11084240,"New China Life Insurance Co., Ltd.",People's Republic of China
Q27474,New Directions Publishing,United States of America
Q17134414,New England Biolabs,United States of America
Q16777463,New England Digital,
Q7007316,New England Motor Freight,United States of America
Q17083173,New Enterprise Associates,
Q1982603,New Era Cap Company,United States of America
Q1126054,New Flyer,
Q13858239,"New Hellenic Radio, Internet and Television",Greece
Q1423217,New Holland Agriculture,
Q7008675,New Holland Construction Machinery,
Q13118486,New India Assurance,
Q1150494,New Japan Pro-Wrestling,
Q17083216,New Jersey Manufacturers Insurance Company,
Q196137,New Kabul Bank,Afghanistan
Q7009854,New Line Television,United States of America
Q12063852,New Look,United Kingdom
Q7010061,New Media/Irjax,
Q16933025,New Netherland Company,
Q13631921,New Oriental,People's Republic of China
Q7011152,New Relic,United States of America
Q7011463,New Seasons Market,United States of America
Q3274742,"New United Motor Manufacturing, Inc.",
Q16005652,New Video,
Q7012488,New World,
Q752084,New World Development,
Q7012535,New World First Ferry,
Q3183831,New World Pasta,
Q7012977,New York & Company,United States of America
Q7013226,New York City Health and Hospitals Corporation,United States of America
Q6517792,New York Community Bank,United States of America
Q7013558,New York Fries,
Q1039380,New York Life Insurance Company,United States of America
Q120233,New York Mercantile Exchange,
Q269610,New York Power Authority,
Q7014759,New York Telephone,
Q1789038,New Zealand Company,
Q627019,New Zealand Exchange,
Q1750809,New Zealand Post Office,
Q1983338,New Zealand Railways Corporation,
Q1983344,New Zealand Shipping Company,
Q7005098,NewBlue,United States of America
Q4973120,NewPage,
Q3875172,NewTek,United States of America
Q7016669,Newark Corporation,
Q7017098,Newbridge Networks,Canada
Q7017296,Newcap Radio,Canada
Q836945,Newcrest Mining,Australia
Q10856243,Newegg,
Q667599,Newell Brands,
Q18128695,Newgen Software Technologies Limited,
Q263655,Newgrounds,
Q7018089,Newhall Land and Farming Company,
Q7018505,Newman family,
Q13653036,Newman's Own,
Q1785405,Newmont Mining Corporation,
Q7019023,Newport Television,United States of America
Q14289857,News Corp,United States of America
Q11014951,News Corp. Digital Media,
Q185278,News Corporation,United States of America
Q1105124,News UK,United Kingdom
Q7019165,News-Press & Gazette Company,United States of America
Q7019215,NewsBank,
Q11991273,Newsmax Media,United States of America
Q7019817,Newspoll,
Q16998932,Newsquest,United Kingdom
Q5404566,Newsweek Media Group,United States of America
Q1053326,NexGen,United States of America
Q1816104,NexTag,
Q141644,Nexans,France
Q1131840,Nexen,Canada
Q625573,Nexen Tire,
Q3803598,Nexi S.p.A.,
Q7020906,Nexstar Media Group,
Q7020952,Next,
Q13653100,Next Media Animation,
Q246655,Next plc,
Q3339191,NextEra Energy Resources,
Q17109731,NextGen Healthcare Information Systems,
Q17114308,Nextar Therapeutics,
Q2351279,Nextbike,Germany
Q16923629,Nexteer Automotive,
Q17071758,Nextel Communications,United States of America
Q571665,Nexter,France
Q3530370,Neyveli Lignite Corporation,
Q7024171,Nib health funds,Australia
Q1926489,Nichia,Japan
Q7024819,Nichicon,
Q17053453,Nick Scali Furniture,Australia
Q570910,Nickelodeon Animation Studio,
Q7028376,Nickelodeon Creative Labs,
Q3341241,Nidec,Japan
Q7031605,Nielsen BookScan,
Q699413,Nielsen Media Research,Germany
Q7031613,Nielsen Norman Group,United States of America
Q7032879,Nigerian Coal Corporation,
Q1671299,Nigerian National Petroleum Corporation,
Q1334063,Nigerian Railway Corporation,
Q23761586,Night School Studio,
Q7033812,Nighthawk Custom,United States of America
Q18154768,Nik Software,United States of America
Q483915,Nike,United States of America
Q3341523,Nikka Whisky Distilling,Japan
Q7035171,Nikkei Business Publications,Japan
Q7035304,Nikko R/C,
Q2468852,Nikkor,
Q967591,Nikoli,
Q1992164,Nilesat,
Q969760,Nilfisk-Advance,Denmark
Q17079567,Nilgiris 1905,
Q17108537,Nilla,
Q7037563,Niman Ranch,United States of America
Q5595322,Nimble Holdings,
Q7037614,Nimble Storage,United States of America
Q7037632,Nimbula,
Q1234358,Nimbus,
Q1800202,Nimsoft,
Q1439858,Nina Ricci,France
Q7038456,Nine West,United States of America
Q7038497,Ninemsn,Australia
Q16958089,Ninja Kiwi,
Q8093,Nintendo,Japan
Q7039137,Nintendo Australia,Australia
Q21199606,Nintendo European Research & Development,
Q17042650,Nintendo Network Service Database,
Q843957,Nippon BS Broadcasting,Japan
Q7039614,Nippon Chemi-Con,
Q3391016,Nippon Electric Glass,
Q1993298,Nippon Express,
Q1857717,Nippon Kaiji Kyokai,
Q7039635,Nippon Kayaku,Japan
Q519611,Nippon Life Insurance Company,Japan
Q3661655,Nippon Paint,Japan
Q682174,Nippon Sharyo,Japan
Q326700,Nippon Sheet Glass,Japan
Q7039658,Nippon Soda,
Q1151693,Nippon Steel & Sumitomo Metal,
Q7039672,Nippon Suisan Kaisha,
Q1054787,Nippon Telegraph and Telephone,Japan
Q1478918,Nippon Yusen,
Q11324590,Nipro,
Q12435810,Nirma,
Q7040104,Nirula's,
Q16999069,Nisa,United Kingdom
Q7040301,Nishat Group,
Q1543585,Nismo,
Q20165,Nissan,Japan
Q4115848,Nissan Group,
Q7041008,Nissan Motor India Private Limited,
Q822406,Nissan z 24 jarvari  1986,Germany
Q7041111,Nisshin Seifun Group,
Q53293,Nissin Food Products,
Q10801453,Nitori,
Q763637,Nitto Denko,Japan
Q539508,Nixdorf Computer,Germany
Q1660409,Nixon Watches,
Q7042328,Niš-Ekspres,
Q5949868,No Fear,United States of America
Q3112378,No-pan kissa,
Q672725,Nobel Biocare,
Q10601542,Nobina Sverige,Sweden
Q827085,Nobiskrug,Germany
Q1542124,Noble,United Kingdom
Q7045708,Noble Corporation,
Q2659099,Noble Energy,
Q1537339,Noble Group,
Q7045871,Noblis,United States of America
Q7046398,Nocona Boots,
Q2495224,Noctua,
Q3342765,Noise Factory,
Q322731,Nokia Networks,Finland
Q1481634,Nokian Tyres,
Q3877882,Nolan Helmets,
Q20652338,Nomad Foods,United Kingdom
Q883395,Nomos Glashütte,Germany
Q4922632,Nomura Research Institute,
Q843944,Nomura Securities,
Q10895089,Nongfu Spring,
Q7049673,Noodles & Company,United States of America
Q12556512,Noor Islamic Bank,
Q2474424,Noordsche Compagnie,
Q19880954,Nootrobox,United States of America
Q3343470,Noranda,
Q3343495,Norbert Dentressangle,
Q3343536,Norco Performance Bikes,
Q7050535,Nord Anglia Education,
Q691563,Nord Stream AG,
Q1123823,Nordea,Sweden
Q571700,Nordex SE,Germany
Q16982866,Nordhavn,
Q4353823,Nordic Capital,
Q3425637,Nordic Semiconductor,Norway
Q7050731,Nordic Ware,
Q7050660,NordicTrack,
Q21406312,Nordica,Estonia
Q537943,Nordmende,Germany
Q24897645,Nordost Corporation,
Q74866,Nordsee,Germany
Q560947,Nordseewerke,Germany
Q174310,Nordstrom,
Q21463374,Nordstrom rack,
Q2658523,Norev,
Q1769603,Norid,Norway
Q2007236,Norinchukin Bank,
Q1538336,Norinco,People's Republic of China
Q1669309,Noritake,
Q4045475,Noritsu,
Q1999253,Norma Auto Concept,
Q7053150,Norms Restaurants,United States of America
Q1284261,Nornickel,
Q644961,Norris Locomotive Works,United States of America
Q511031,Norsk Hydro,Norway
Q3319873,Norsk Tipping,
Q464996,Nortel,Canada
Q2000354,North American Arms,United States of America
Q751979,North American Bus Industries,
Q751494,North British Locomotive Company,United Kingdom
Q17109888,North Carolina Mutual Life Insurance Company,United States of America
Q28221616,North Oil Company,
Q3344162,North Sails,
Q7056605,North Sea Boats,
Q7057220,North West Ambulance Service,
Q1783163,NorthLink Ferries,
Q7053610,NorthSouth Productions,United States of America
Q3344199,Northeast Utilities,United States of America
Q321273,Northern & Shell,United Kingdom
Q7058144,Northern Bank,United Kingdom
Q7058350,Northern Foods,United Kingdom
Q7058537,Northern Ireland Water,United Kingdom
Q7058639,Northern Light Group,
Q7058871,Northern Powergrid,United Kingdom
Q3344219,Northern Railway of Canada,Canada
Q2499404,Northern Songs,
Q970695,Northern Trust,
Q329953,Northrop Grumman,United States of America
Q7056650,Northwell Health,United States of America
Q7597052,Northwest Broadcasting,
Q1630166,Northwestern Mutual,United States of America
Q3878583,Norton,
Q1150827,Norton Motorcycle Company,United Kingdom
Q190238,Norwegian Broadcasting Corporation,Norway
Q130309,Norwegian Cruise Line,
Q1172294,Norwegian Data Inspectorate,Norway
Q3175066,Norwegian Police Security Service,Norway
Q7061551,Norwich Union,
Q7061602,Norwood,
Q7061830,Nosler,United States of America
Q7062823,Nothing Real,
Q7064000,Nova,
Q672889,Nova Bus,
Q906120,Nova Chemicals,Canada
Q17012723,Nova Scotia Light and Power,Canada
Q3345333,Nova Scotia Power,
Q251546,Novatek,
Q2140485,Novation Digital Music Systems,
Q7064498,Novator Partners,
Q2002891,Novelis,
Q223407,Novell,United States of America
Q17488861,Novo Banco,
Q17513197,Novo Holdings,Denmark
Q818846,Novo Nordisk,Denmark
Q1768082,Novolipetsk Steel,Russia
Q2003025,Novomatic,Austria
Q2581642,Novorossiysk Commercial Sea Port,
Q420545,Novotel,
Q45576,Novozymes,Denmark
Q7065126,Novus Entertainment,
Q307373,Now TV,United Kingdom of Great Britain and Ireland
Q16927746,NowThis News,
Q17111756,Nowness,
Q7067326,Noxzema,
Q7067712,NuStar Energy,
Q1137289,Nuance Communications,United States of America
Q7067950,Nuclear Fuel Complex,
Q1617434,Nuclear Power Corporation of India,
Q7068279,Nucleus Research,United States of America
Q19894864,Nucleus Software Exports,
Q1645081,Nucor,
Q2436187,Nudie Jeans,Sweden
Q7068755,Nugget Markets,United States of America
Q385572,Nullsoft,
Q4045548,Numatic International Limited,
Q742126,Number Nine Visual Technology,
Q12353332,Numenta,United States of America
Q7069934,NuoDB,United States of America
Q580786,Nuovo Trasporto Viaggiatori,Italy
Q22079967,Nutaku,Canada
Q16959629,Nutanix,United States of America
Q18712468,Nutmeg,
Q13479580,NutraSweet,
Q930915,Nutreco,
Q2104662,Nutricia,Netherlands
Q7070498,Nutrisystem,
Q7070532,Nutro Products,
Q3879935,Nutting Associates,
Q7070622,Nuveen Investments,
Q2005766,Nuvoton,
Q667442,Nycomed,Norway
Q1073100,Nydqvist och Holm AB,
Q7071089,Nygård International,United States of America
Q7071152,Nylint,
Q18355510,Nylo Hotels,
Q268878,Nymphenburg Porcelain Manufactory,Germany
Q823010,Nyrstar,
Q7073219,O Boticário,
Q2043372,"O'Neill, Inc.",United States of America
Q7071951,O'Reilly Auto Parts,United States of America
Q7072017,O-Pee-Chee,
Q1528553,O.F. Mossberg & Sons,United States of America
Q7072245,O2,United Kingdom
Q7072246,O2,
Q2405791,O2 Czech Republic,Czech Republic
Q3347484,"O3b Networks, Ltd.",
Q174252,OAG,
Q33105235,OBike,
Q11121670,OC Oerlikon,Switzerland
Q837147,OCBC Wing Hang Bank,
